subset,model,query_id,reference_rank_bin,delta_ndcg,delta_mrr,delta_best_positive_score,delta_hardest_unlabelled_score,delta_margin,delta_fixed_margin,delta_fixed_boundary_distance,delta_fixed_mean_positive_cosine,query_neighbor_retention
earth_science,E0,7,101+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,70,2-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,71,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,72,2-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,73,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,76,2-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,77,101+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,78,11-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,79,11-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,8,2-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,80,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,81,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,82,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,83,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,84,101+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,85,2-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,86,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,87,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,88,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,89,101+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,9,11-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,90,2-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,91,2-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,92,2-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,93,2-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,94,101+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,95,2-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,96,2-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,97,2-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,E0,99,11-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
earth_science,InfoNCE,0,2-10,0.12199789960316101,0.2222222222222222,0.2553632855415344,0.177764892578125,0.07759839296340942,0.07759857177734375,0.08527576068561595,0.26119595766067505,0.5
earth_science,InfoNCE,1,11-100,0.0,0.0,0.23936212062835693,0.16221904754638672,0.07714307308197021,0.07714289426803589,0.0333285646165946,0.23936206102371216,0.5
earth_science,InfoNCE,10,11-100,0.0,0.0,0.29160869121551514,0.23379099369049072,0.057817697525024414,0.07165753841400146,0.01670035246120155,0.35792186856269836,0.9
earth_science,InfoNCE,100,101+,0.0,0.0,0.31293249130249023,0.16469407081604004,0.1482384204864502,0.31850361824035645,0.2900543651880763,0.31293243169784546,0.4
earth_science,InfoNCE,101,1,-0.08027921085181244,0.0,-0.062038540840148926,0.13314104080200195,-0.19517958164215088,-0.19517946243286133,-0.26508033222534616,-0.0238531231880188,0.7
earth_science,InfoNCE,102,101+,0.0,0.0,0.36065295338630676,0.22320252656936646,0.1374504268169403,0.2092752754688263,0.16439323092955652,0.3785102665424347,0.6
earth_science,InfoNCE,103,11-100,0.45560514958746035,0.2,0.30154502391815186,0.20964431762695312,0.09190070629119873,0.20292264223098755,0.23575906488427179,0.3415585160255432,0.5
earth_science,InfoNCE,104,1,0.08027921085181244,0.0,0.2288656234741211,0.23419618606567383,-0.005330562591552734,0.03462839126586914,0.056353254301374084,0.23339664936065674,0.8
earth_science,InfoNCE,105,101+,0.1480409554829326,0.125,0.42405176162719727,0.31046706438064575,0.11358469724655151,0.2718955874443054,0.29239036767524795,0.4041871428489685,0.5
earth_science,InfoNCE,106,1,-0.30260241349881345,-1.0,0.1477290391921997,0.26525914669036865,-0.11753010749816895,-0.010854542255401611,0.0016448557742964262,0.294465571641922,0.8
earth_science,InfoNCE,107,2-10,-0.1208113026994942,-0.16666666666666666,0.20989775657653809,0.20334112644195557,0.0065566301345825195,0.13640791177749634,0.17225883095862285,0.22750699520111084,0.6
earth_science,InfoNCE,108,101+,0.0,0.0,0.289485901594162,0.3291968107223511,-0.03971090912818909,-0.03971090912818909,-0.11178656254611871,0.289485901594162,0.7
earth_science,InfoNCE,109,2-10,-0.10699313236726377,0.0,0.2505044937133789,0.25254982709884644,-0.0020453333854675293,-0.01863241195678711,-0.059011039522554695,0.2777555584907532,0.8
earth_science,InfoNCE,11,11-100,0.0,0.0,0.22424224019050598,0.13458073139190674,0.08966150879859924,0.10588294267654419,0.06046389130005492,0.24675649404525757,0.6
earth_science,InfoNCE,110,101+,0.0,0.0,0.16698706150054932,0.17657124996185303,-0.009584188461303711,0.036725401878356934,0.014777156590222607,0.24483919143676758,0.4
earth_science,InfoNCE,111,11-100,0.19342640361727081,0.125,0.25346630811691284,0.18886423110961914,0.0646020770072937,0.08858823776245117,0.09053035746168364,0.28074851632118225,0.4
earth_science,InfoNCE,112,11-100,0.20438239758848611,0.14285714285714285,0.30731236934661865,0.18131005764007568,0.12600231170654297,0.1484992504119873,0.14220880032524097,0.3102208077907562,0.7
earth_science,InfoNCE,113,2-10,0.443814908003903,0.5,0.22599118947982788,0.17016303539276123,0.05582815408706665,0.1075209379196167,0.12890332747878264,0.3069351017475128,0.7
earth_science,InfoNCE,114,2-10,0.5482376907367463,0.8333333333333334,0.2861706018447876,0.2282193899154663,0.05795121192932129,0.0843920111656189,0.09561563570878229,0.29331302642822266,0.5
earth_science,InfoNCE,115,101+,0.0,0.0,0.28057655692100525,0.13577872514724731,0.14479783177375793,0.14479777216911316,0.08726641991861461,0.29926198720932007,0.9
earth_science,InfoNCE,12,101+,0.0,0.0,0.34609538316726685,0.2807435989379883,0.06535178422927856,0.05551785230636597,0.013503987937758422,0.35482510924339294,0.7
earth_science,InfoNCE,13,2-10,0.23365080824310538,0.16666666666666669,0.2113155722618103,0.15434980392456055,0.056965768337249756,0.056965649127960205,0.08088497939729845,0.3022030293941498,0.6
earth_science,InfoNCE,14,11-100,0.44149241373678083,0.5,0.28849029541015625,0.2627391815185547,0.025751113891601562,0.04711604118347168,0.055137713933212165,0.33416038751602173,0.6
earth_science,InfoNCE,15,11-100,0.11284514134893527,0.1,0.22147172689437866,0.06588417291641235,0.1555875539779663,0.15028047561645508,0.12945240541645262,0.24692684412002563,0.6
earth_science,InfoNCE,16,101+,0.08514311764162101,0.2,0.4605599045753479,0.17593926191329956,0.28462064266204834,0.29315659403800964,0.2136641586946791,0.42502665519714355,1.0
earth_science,InfoNCE,17,101+,0.2583297509898471,0.25,0.3315398693084717,0.08816719055175781,0.24337267875671387,0.3708149492740631,0.3874108273461268,0.3753209114074707,0.6
earth_science,InfoNCE,18,2-10,-0.11284514134893527,0.0,0.27395832538604736,0.27002042531967163,0.003937900066375732,0.04256629943847656,0.03901573415166682,0.28423088788986206,0.6
earth_science,InfoNCE,19,2-10,0.2904094361852924,0.8,0.15840697288513184,0.11365211009979248,0.044754862785339355,0.07483834028244019,0.12400040909348815,0.18017828464508057,0.6
earth_science,InfoNCE,2,2-10,0.1909208661789347,0.25,0.20501303672790527,0.12419307231903076,0.08081996440887451,0.12164735794067383,0.16843344996946874,0.28819477558135986,0.5
earth_science,InfoNCE,20,2-10,0.19518900079066112,0.6666666666666667,0.20035994052886963,0.1385515332221985,0.06180840730667114,0.09790164232254028,0.18131859967202268,0.3058319091796875,0.7
earth_science,InfoNCE,21,101+,0.09109240322345806,0.1111111111111111,0.3097487688064575,0.2137877345085144,0.09596103429794312,0.16292980313301086,0.1545004403501363,0.3193688690662384,0.6
earth_science,InfoNCE,22,11-100,0.2200917662980802,1.0,0.2524930238723755,0.14044469594955444,0.11204832792282104,0.2502303719520569,0.31575265301288113,0.3264821171760559,0.6
earth_science,InfoNCE,23,11-100,0.10209739512291163,0.1111111111111111,0.3510943651199341,0.17016780376434326,0.18092656135559082,0.18092644214630127,0.13078891503406137,0.33459967374801636,0.7
earth_science,InfoNCE,24,2-10,0.17314816420520895,0.875,0.2768808603286743,0.11376559734344482,0.1631152629852295,0.16311544179916382,0.22604220826916416,0.32139942049980164,0.7
earth_science,InfoNCE,25,2-10,-0.07839826897867534,-0.16666666666666666,0.1956939697265625,0.21088725328445435,-0.015193283557891846,0.11717730760574341,0.15330701446521483,0.22251847386360168,0.5
earth_science,InfoNCE,26,2-10,0.1321175952106089,0.3,0.19715499877929688,0.1680135726928711,0.02914142608642578,0.021724462509155273,-0.007725615314163353,0.34102320671081543,0.7
earth_science,InfoNCE,27,11-100,0.0,0.0,0.28524863719940186,0.2571319341659546,0.028116703033447266,0.06892728805541992,0.05115665316858274,0.34714746475219727,0.6
earth_science,InfoNCE,28,2-10,0.09982271124886608,0.0,0.27493226528167725,0.2514505982398987,0.023481667041778564,0.07404148578643799,0.10032787588834752,0.34815651178359985,0.6
earth_science,InfoNCE,29,101+,0.0,0.0,0.3556787967681885,0.18652081489562988,0.1691579818725586,0.2319149374961853,0.19623955956688702,0.35256657004356384,0.9
earth_science,InfoNCE,3,2-10,-0.38685280723454163,-0.5,0.01127326488494873,0.10292208194732666,-0.09164881706237793,-0.09164893627166748,-0.19754190793974863,0.20145255327224731,0.4
earth_science,InfoNCE,30,101+,0.0,0.0,0.2789088487625122,0.20550012588500977,0.07340872287750244,0.13145089149475098,0.131565202858546,0.3202175199985504,0.6
earth_science,InfoNCE,31,2-10,0.2644714070920024,0.16666666666666669,0.2408539056777954,0.19946187734603882,0.04139202833175659,0.09544122219085693,0.12082161160196694,0.304776132106781,0.7
earth_science,InfoNCE,32,11-100,0.0,0.0,0.2671639323234558,0.2645100951194763,0.002653837203979492,0.11377352476119995,0.10866585717546672,0.32316258549690247,0.5
earth_science,InfoNCE,33,101+,0.0,0.0,0.3698093891143799,0.2652270793914795,0.10458230972290039,0.10561063885688782,0.07249669858650662,0.3746751844882965,0.5
earth_science,InfoNCE,34,11-100,0.1480409554829326,0.125,0.257641077041626,0.14942854642868042,0.10821253061294556,0.20221686363220215,0.25030756112909386,0.27548420429229736,0.8
earth_science,InfoNCE,35,2-10,0.38178162391339815,0.6666666666666667,0.21548306941986084,0.18445849418640137,0.031024575233459473,0.028021574020385742,0.06233965253214054,0.275895893573761,0.6
earth_science,InfoNCE,36,1,-0.6131471927654584,-1.0,0.05430340766906738,0.12780284881591797,-0.07349944114685059,-0.04075002670288086,-0.0747865876222704,0.11894160509109497,0.6
earth_science,InfoNCE,37,2-10,0.5473983622993502,0.75,0.2503899931907654,0.06570637226104736,0.18468362092971802,0.1818140149116516,0.2449343772902892,0.34986382722854614,0.7
earth_science,InfoNCE,38,2-10,-0.13092975357145753,-0.16666666666666669,0.18303489685058594,0.18152731657028198,0.001507580280303955,0.22466832399368286,0.25824483368202705,0.1830347776412964,0.5
earth_science,InfoNCE,39,1,-0.04250547381013825,0.0,0.19026565551757812,0.1793697476387024,0.010895907878875732,-0.0070746541023254395,-0.015390743568153648,0.1820564866065979,0.7
earth_science,InfoNCE,4,11-100,0.6309297535714575,0.5,0.19017666578292847,0.13751250505447388,0.05266416072845459,0.09189105033874512,0.19557333098123164,0.1901766061782837,0.9
earth_science,InfoNCE,40,101+,0.0,0.0,0.33949610590934753,0.2618445158004761,0.07765159010887146,0.09795516729354858,0.04917086228155805,0.3774074912071228,0.8
earth_science,InfoNCE,41,1,-0.2043823975884861,0.0,0.2847822904586792,0.26880067586898804,0.015981614589691162,0.13389617204666138,0.22829295615866063,0.21844470500946045,0.7
earth_science,InfoNCE,42,2-10,-0.43067655807339306,-0.25,0.1967611312866211,0.22880911827087402,-0.03204798698425293,0.08356636762619019,0.08154386519802498,0.19676119089126587,0.8
earth_science,InfoNCE,43,1,-0.22629438553091674,-0.5,0.17956441640853882,0.26179587841033936,-0.08223146200180054,-0.04666048288345337,-0.032363980620068865,0.22560566663742065,0.5
earth_science,InfoNCE,44,11-100,0.0,0.0,0.20939898490905762,0.19591397047042847,0.01348501443862915,0.05146390199661255,0.02244305617280902,0.24880748987197876,0.5
earth_science,InfoNCE,45,2-10,-0.09982846295547661,-0.3888888888888889,0.2383948564529419,0.258833646774292,-0.020438790321350098,0.04339420795440674,0.03758755440265673,0.19662007689476013,0.4
earth_science,InfoNCE,46,11-100,0.0,0.0,0.1584973931312561,0.13413256406784058,0.024364829063415527,0.02436506748199463,-0.05344725992552418,0.18635886907577515,0.6
earth_science,InfoNCE,47,1,0.013818170332230428,0.0,0.14563250541687012,0.15207582712173462,-0.006443321704864502,0.013030171394348145,0.05204495434218601,0.1511826515197754,0.7
earth_science,InfoNCE,48,101+,0.6509209298071326,0.5,0.3987676203250885,0.233148992061615,0.1656186282634735,0.2824943959712982,0.3036414963455676,0.4223417639732361,0.7
earth_science,InfoNCE,49,2-10,0.20025319549806447,0.25,0.21550393104553223,0.18119502067565918,0.03430891036987305,0.23885232210159302,0.3321483954656658,0.21550393104553223,0.5
earth_science,InfoNCE,5,101+,0.0,0.0,0.3617951571941376,0.12135827541351318,0.2404368817806244,0.3434818387031555,0.32570156504453673,0.3835262656211853,0.5
earth_science,InfoNCE,50,2-10,-0.6309297535714575,-0.5,0.14976191520690918,0.19020593166351318,-0.040444016456604004,0.11182790994644165,0.1654868347043769,0.1497618556022644,0.6
earth_science,InfoNCE,51,1,-0.1227846846619507,0.0,0.0869826078414917,0.15822184085845947,-0.07123923301696777,-0.06582528352737427,-0.07969050896854861,0.11094528436660767,0.6
earth_science,InfoNCE,52,11-100,0.0,0.0,0.31064197421073914,0.2793917655944824,0.031250208616256714,0.1536029875278473,0.18184979679191074,0.31064191460609436,0.6
earth_science,InfoNCE,53,2-10,-0.14965509446524541,-0.3,0.17821943759918213,0.18140816688537598,-0.0031887292861938477,0.04062080383300781,0.09047954174513223,0.19279861450195312,0.6
earth_science,InfoNCE,54,1,0.0,0.0,0.19520223140716553,0.2350032925605774,-0.039801061153411865,-0.039800941944122314,-0.03792167122567874,0.1952022910118103,0.7
earth_science,InfoNCE,55,2-10,-0.5,-0.3333333333333333,0.06135517358779907,0.059795260429382324,0.001559913158416748,0.1910662055015564,0.28001098223190923,0.06135517358779907,0.4
earth_science,InfoNCE,56,2-10,0.07788544997783362,-0.07500000000000001,0.18064159154891968,0.12046182155609131,0.06017976999282837,0.03717321157455444,0.017849606811782298,0.3109778165817261,0.8
earth_science,InfoNCE,57,1,-0.01721028492537724,-0.5,0.31845909357070923,0.3305285573005676,-0.012069463729858398,-0.08989137411117554,-0.14544217112530103,0.37677067518234253,0.5
earth_science,InfoNCE,58,11-100,0.0,0.0,0.2908974587917328,0.1079871654510498,0.18291029334068298,0.15071344375610352,0.07431073330486515,0.29259157180786133,0.8
earth_science,InfoNCE,59,2-10,-0.1480409554829326,-0.125,0.26379120349884033,0.21071648597717285,0.05307471752166748,0.1138007640838623,0.146898045422789,0.26713597774505615,0.8
earth_science,InfoNCE,6,2-10,-0.03632699742471984,-0.16666666666666669,0.19801515340805054,0.2098100781440735,-0.01179492473602295,-0.014193117618560791,-0.05756971999409629,0.21066272258758545,0.6
earth_science,InfoNCE,60,11-100,1.0,1.0,0.3727779686450958,0.24269765615463257,0.13008031249046326,0.31825020909309387,0.3567491591017369,0.3727780878543854,0.6
earth_science,InfoNCE,61,101+,0.0,0.0,0.3334042429924011,0.17776525020599365,0.15563899278640747,0.1861853003501892,0.07964179281063569,0.37982815504074097,0.5
earth_science,InfoNCE,62,1,-0.36907024642854247,-0.5,0.15253335237503052,0.20594251155853271,-0.0534091591835022,-0.03957235813140869,-0.03245688945100704,0.15253347158432007,0.6
earth_science,InfoNCE,63,2-10,0.13905617951077562,0.0,0.1522451639175415,0.1546638011932373,-0.0024186372756958008,0.010726571083068848,0.016275690176585055,0.2710965871810913,0.5
earth_science,InfoNCE,64,2-10,0.0,0.0,0.22207289934158325,0.1871711015701294,0.03490179777145386,0.03490161895751953,0.024907408582850225,0.22935092449188232,0.7
earth_science,InfoNCE,65,1,-0.36907024642854247,-0.5,0.15755373239517212,0.1936434507369995,-0.03608971834182739,-0.03608971834182739,-0.045526006286625946,0.15755373239517212,0.8
earth_science,InfoNCE,66,2-10,0.6845351232142712,0.875,0.2819802761077881,0.20966482162475586,0.07231545448303223,0.0978127121925354,0.128880623415976,0.2819802761077881,0.5
earth_science,InfoNCE,67,1,0.07817485246961253,0.0,0.17776930332183838,0.20437908172607422,-0.02660977840423584,-0.004001975059509277,0.024971676268057484,0.272866427898407,0.6
earth_science,InfoNCE,68,2-10,0.008953846535906737,0.024999999999999994,0.25703275203704834,0.20814216136932373,0.04889059066772461,0.07513833045959473,0.09789015492470826,0.28504469990730286,0.7
earth_science,InfoNCE,69,1,-0.01879027595113214,0.0,0.16810178756713867,0.25197428464889526,-0.08387249708175659,0.2610898017883301,0.2567529296864998,0.2145898938179016,0.6
earth_science,InfoNCE,7,101+,0.17723928678404774,0.1,0.26702678203582764,0.1270909309387207,0.13993585109710693,0.25551164150238037,0.3280399960935938,0.2640172243118286,0.7
earth_science,InfoNCE,70,2-10,0.2079259953439193,0.35714285714285715,0.32347631454467773,0.20695090293884277,0.11652541160583496,0.18481463193893433,0.20747945949351368,0.3962154686450958,0.4
earth_science,InfoNCE,71,1,0.10166218774498703,0.0,0.16682785749435425,0.22465068101882935,-0.0578228235244751,-0.013017535209655762,0.0019485613086505371,0.22889739274978638,0.6
earth_science,InfoNCE,72,2-10,0.440991481506792,0.5,0.36895912885665894,0.30790871381759644,0.0610504150390625,0.1146424412727356,0.17170617253863898,0.36272168159484863,0.7
earth_science,InfoNCE,73,1,-0.14680808576867094,-0.6666666666666667,0.1945311427116394,0.20939743518829346,-0.014866292476654053,-0.014866173267364502,-0.024033948013141328,0.24478834867477417,0.7
earth_science,InfoNCE,74,1,-0.08027921085181244,0.0,0.26535940170288086,0.24913132190704346,0.016228079795837402,0.11409389972686768,0.18629450936294087,0.23858773708343506,0.7
earth_science,InfoNCE,75,1,0.0,0.0,0.1998555064201355,0.2419755458831787,-0.04212003946304321,-0.038693130016326904,0.016792861993980612,0.21702176332473755,0.6
earth_science,InfoNCE,76,2-10,0.15642624200758545,0.0,0.22666656970977783,0.19916760921478271,0.027498960494995117,0.15422123670578003,0.18440435184566836,0.23687195777893066,0.7
earth_science,InfoNCE,77,101+,0.0,0.0,0.3011170029640198,0.2531418204307556,0.04797518253326416,0.10364720225334167,0.05098151017511986,0.28805097937583923,0.7
earth_science,InfoNCE,78,11-100,0.0,0.0,0.16855692863464355,0.19792050123214722,-0.029363572597503662,-0.02936387062072754,-0.06581780174216682,0.2135026752948761,0.8
earth_science,InfoNCE,79,11-100,0.0,0.0,0.17295610904693604,0.178827166557312,-0.0058710575103759766,0.0359002947807312,-0.024970791208898446,0.23013940453529358,0.5
earth_science,InfoNCE,8,2-10,0.5,0.6666666666666667,0.16248947381973267,0.07771944999694824,0.08477002382278442,0.11815261840820312,0.1646342350715604,0.16248953342437744,0.6
earth_science,InfoNCE,80,1,0.0,0.0,0.09692388772964478,0.1764463186264038,-0.07952243089675903,-0.034260332584381104,0.008209943566518163,0.2735052704811096,0.5
earth_science,InfoNCE,81,1,0.0,0.0,0.13920515775680542,0.1277725100517273,0.011432647705078125,0.07777196168899536,0.19548716860298337,0.13920503854751587,0.6
earth_science,InfoNCE,82,1,-0.3065735963827292,-0.6666666666666667,0.1256086826324463,0.1549869179725647,-0.029378235340118408,-0.0003879070281982422,0.020714168303510076,0.18339097499847412,0.7
earth_science,InfoNCE,83,1,0.04957937378895194,0.0,0.2438846230506897,0.21123427152633667,0.03265035152435303,0.07695239782333374,0.12828288120532677,0.2826274633407593,0.7
earth_science,InfoNCE,84,101+,0.0,0.0,0.3392333984375,0.24380844831466675,0.09542495012283325,0.3687698245048523,0.3695079599977482,0.3392333984375,0.7
earth_science,InfoNCE,85,2-10,0.2748763329142908,0.6666666666666667,0.23937112092971802,0.21522003412246704,0.024151086807250977,0.024151206016540527,0.030149757426336306,0.237545907497406,0.6
earth_science,InfoNCE,86,1,-0.35125161163747765,0.0,0.15322601795196533,0.13357973098754883,0.019646286964416504,0.011724233627319336,0.05143037041780997,0.10242527723312378,0.5
